window,time_start_s,time_end_s,cpu_prob,rknn_prob,prob_diff,h_diff,c_diff,cpu_voice,rknn_voice
976,31.232,31.264,0.9980192184448242,0.99755859375,0.00046062469482421875,0.13068163394927979,2.1665029525756836,1,1
977,31.264,31.296,0.996802568435669,0.99755859375,0.0007560253143310547,0.1489349603652954,2.1932692527770996,1,1
978,31.296,31.328,0.9873179197311401,0.99560546875,0.008287549018859863,0.14542046189308167,2.210422992706299,1,1
979,31.328,31.36,0.9561462998390198,0.990234375,0.034088075160980225,0.1586320698261261,2.219197988510132,1,1
980,31.36,31.392,0.9927299618721008,0.98193359375,0.01079636812210083,0.17686179280281067,2.2301535606384277,1,1
981,31.392,31.424,0.9958281517028809,0.99072265625,0.005105495452880859,0.1534537672996521,2.2331383228302,1,1
982,31.424,31.456,0.9838439226150513,0.98388671875,4.279613494873047e-05,0.15081077814102173,2.257396697998047,1,1
983,31.456,31.488,0.938403308391571,0.97705078125,0.038647472858428955,0.1761326789855957,2.274212121963501,1,1
984,31.488,31.52,0.9936113357543945,0.97509765625,0.01851367950439453,0.21671882271766663,2.340801477432251,1,1
985,31.52,31.552,0.9927499890327454,0.98046875,0.012281239032745361,0.16115212440490723,2.3258402347564697,1,1
986,31.552,31.584,0.9980997443199158,0.99560546875,0.0024942755699157715,0.14586952328681946,2.3091111183166504,1,1
987,31.584,31.616,0.9981508255004883,0.9970703125,0.0010805130004882812,0.12110710889101028,2.2708396911621094,1,1
988,31.616,31.648,0.9985090494155884,0.99755859375,0.0009504556655883789,0.09659866243600845,2.223966360092163,1,1
989,31.648,31.68,0.9988044500350952,0.99755859375,0.0012458562850952148,0.12021572887897491,2.239258050918579,1,1
990,31.68,31.712,0.9989950656890869,0.99755859375,0.001436471939086914,0.1091502457857132,2.2258858680725098,1,1
991,31.712,31.744,0.9986973404884338,0.99755859375,0.0011387467384338379,0.11039551347494125,2.2324886322021484,1,1
992,31.744,31.776,0.9955806136131287,0.9970703125,0.0014896988868713379,0.1281500607728958,2.2590126991271973,1,1
993,31.776,31.808,0.9736560583114624,0.99560546875,0.021949410438537598,0.1678333282470703,2.3059463500976562,1,1
994,31.808,31.84,0.9234408736228943,0.994140625,0.07069975137710571,0.2111670970916748,2.344468832015991,1,1
995,31.84,31.872,0.9744426012039185,0.98876953125,0.014326930046081543,0.1811365932226181,2.3489983081817627,1,1
996,31.872,31.904,0.9590743184089661,0.982421875,0.023347556591033936,0.16010567545890808,2.3262767791748047,1,1
997,31.904,31.936,0.9948791861534119,0.99560546875,0.0007262825965881348,0.17760774493217468,2.3583948612213135,1,1
998,31.936,31.968,0.9963196516036987,0.9970703125,0.0007506608963012695,0.1481318473815918,2.337871551513672,1,1
999,31.968,32.0,0.9967121481895447,0.99609375,0.0006183981895446777,0.14816364645957947,2.355968952178955,1,1
1000,32.0,32.032,0.9971110224723816,0.9970703125,4.07099723815918e-05,0.13496500253677368,2.363278865814209,1,1
1001,32.032,32.064,0.996871829032898,0.99560546875,0.0012663602828979492,0.14189016819000244,2.384902000427246,1,1
1002,32.064,32.096,0.996427595615387,0.994140625,0.002286970615386963,0.1645279824733734,2.437760829925537,1,1
1003,32.096,32.128,0.996227502822876,0.99560546875,0.0006220340728759766,0.15220141410827637,2.4331352710723877,1,1
1004,32.128,32.16,0.9956079721450806,0.99560546875,2.5033950805664062e-06,0.1477983146905899,2.4381299018859863,1,1
1005,32.16,32.192,0.993441104888916,0.994140625,0.0006995201110839844,0.15319183468818665,2.4537148475646973,1,1
1006,32.192,32.224,0.9857187867164612,0.994140625,0.008421838283538818,0.17826047539710999,2.4881625175476074,1,1
1007,32.224,32.256,0.9911961555480957,0.990234375,0.0009617805480957031,0.1411985605955124,2.432671070098877,1,1
1008,32.256,32.288,0.9816417694091797,0.98583984375,0.0041980743408203125,0.12674042582511902,2.4204204082489014,1,1
1009,32.288,32.32,0.9341448545455933,0.98193359375,0.04778873920440674,0.184120774269104,2.437805414199829,1,1
1010,32.32,32.352,0.9259127974510193,0.97412109375,0.04820829629898071,0.20094257593154907,2.420398712158203,1,1
1011,32.352,32.384,0.947821319103241,0.96435546875,0.016534149646759033,0.19611582159996033,2.43320894241333,1,1
1012,32.384,32.416,0.9330856800079346,0.9521484375,0.01906275749206543,0.176819309592247,2.4253082275390625,1,1
1013,32.416,32.448,0.9238148331642151,0.93603515625,0.012220323085784912,0.15885788202285767,2.409381628036499,1,1
1014,32.448,32.48,0.9301820993423462,0.923828125,0.006353974342346191,0.14663094282150269,2.4010982513427734,1,1
1015,32.48,32.512,0.9090611934661865,0.91162109375,0.0025599002838134766,0.1322494000196457,2.3505845069885254,1,1
1016,32.512,32.544,0.8561991453170776,0.89990234375,0.04370319843292236,0.12824618816375732,2.300863265991211,1,1
1017,32.544,32.576,0.851081371307373,0.8916015625,0.04052019119262695,0.1321188360452652,2.3068652153015137,1,1
1018,32.576,32.608,0.8396531939506531,0.88330078125,0.043647587299346924,0.13552281260490417,2.3172833919525146,1,1
1019,32.608,32.64,0.7723632454872131,0.87255859375,0.10019534826278687,0.15540887415409088,2.316920280456543,1,1
1020,32.64,32.672,0.774368405342102,0.8603515625,0.08598315715789795,0.13696758449077606,2.312819719314575,1,1
1021,32.672,32.704,0.7854136228561401,0.8466796875,0.06126606464385986,0.1610454022884369,2.3511781692504883,1,1
1022,32.704,32.736,0.7855980396270752,0.8291015625,0.043503522872924805,0.16355878114700317,2.360262870788574,1,1
1023,32.736,32.768,0.7756609320640564,0.80908203125,0.033421099185943604,0.18311384320259094,2.3901376724243164,1,1
1024,32.768,32.8,0.8832582235336304,0.787109375,0.09614884853363037,0.1596936732530594,2.3113768100738525,1,1
1025,32.8,32.832,0.9755024313926697,0.95849609375,0.017006337642669678,0.14294739067554474,2.2308895587921143,1,1
1026,32.832,32.864,0.9788495898246765,0.95263671875,0.026212871074676514,0.13134527206420898,2.151175022125244,1,1
1027,32.864,32.896,0.9929633140563965,0.98583984375,0.007123470306396484,0.13938036561012268,2.1472158432006836,1,1
1028,32.896,32.928,0.9976552724838257,0.9951171875,0.0025380849838256836,0.12033210694789886,2.180051326751709,1,1
1029,32.928,32.96,0.9983090162277222,0.99609375,0.002215266227722168,0.12724028527736664,2.2102749347686768,1,1
1030,32.96,32.992,0.9988501071929932,0.9970703125,0.001779794692993164,0.12180963158607483,2.151332378387451,1,1
1031,32.992,33.024,0.9989767074584961,0.99755859375,0.0014181137084960938,0.10767613351345062,2.1034703254699707,1,1
1032,33.024,33.056,0.9988234639167786,0.99755859375,0.0012648701667785645,0.11354907602071762,2.112947940826416,1,1
1033,33.056,33.088,0.9986836314201355,0.99755859375,0.001125037670135498,0.10861323773860931,2.119689464569092,1,1
1034,33.088,33.12,0.9984543323516846,0.99755859375,0.0008957386016845703,0.1227177232503891,2.150146722793579,1,1
1035,33.12,33.152,0.9981197118759155,0.9970703125,0.0010493993759155273,0.09809309244155884,2.12774920463562,1,1
1036,33.152,33.184,0.9988054037094116,0.99755859375,0.001246809959411621,0.10657395422458649,2.139556407928467,1,1
1037,33.184,33.216,0.9989908933639526,0.99755859375,0.0014322996139526367,0.0934838205575943,2.127293348312378,1,1
1038,33.216,33.248,0.9990487098693848,0.99755859375,0.0014901161193847656,0.10804377496242523,2.154086112976074,1,1
1039,33.248,33.28,0.9990634918212891,0.99755859375,0.0015048980712890625,0.1347336769104004,2.202353000640869,1,1
1040,33.28,33.312,0.999086856842041,0.99755859375,0.0015282630920410156,0.11228593438863754,2.189028263092041,1,1
1041,33.312,33.344,0.9990981221199036,0.99755859375,0.0015395283699035645,0.13158367574214935,2.2189626693725586,1,1
1042,33.344,33.376,0.9985970258712769,0.9970703125,0.0015267133712768555,0.10170130431652069,2.1907122135162354,1,1
1043,33.376,33.408,0.9973418712615967,0.9970703125,0.0002715587615966797,0.09876976162195206,2.1568963527679443,1,1
1044,33.408,33.44,0.9979145526885986,0.99755859375,0.0003559589385986328,0.10429966449737549,2.1481056213378906,1,1
1045,33.44,33.472,0.9989402890205383,0.99755859375,0.00138169527053833,0.1087723970413208,2.138251781463623,1,1
1046,33.472,33.504,0.999062180519104,0.99755859375,0.001503586769104004,0.08955339342355728,2.116626024246216,1,1
1047,33.504,33.536,0.9989047050476074,0.99755859375,0.0013461112976074219,0.11449768394231796,2.1469483375549316,1,1
1048,33.536,33.568,0.9988677501678467,0.99755859375,0.0013091564178466797,0.11022339761257172,2.16646671295166,1,1
1049,33.568,33.6,0.9988402724266052,0.99755859375,0.0012816786766052246,0.11204270273447037,2.172557830810547,1,1
1050,33.6,33.632,0.9988019466400146,0.99755859375,0.0012433528900146484,0.10667939484119415,2.1925675868988037,1,1
1051,33.632,33.664,0.9991551637649536,0.99755859375,0.0015965700149536133,0.11521803587675095,2.2352023124694824,1,1
1052,33.664,33.696,0.9993295669555664,0.99755859375,0.0017709732055664062,0.09666314721107483,2.221449136734009,1,1
1053,33.696,33.728,0.9994200468063354,0.99755859375,0.0018614530563354492,0.0761769562959671,2.183713436126709,1,1
1054,33.728,33.76,0.999443531036377,0.99755859375,0.0018849372863769531,0.06745698302984238,2.164048433303833,1,1
1055,33.76,33.792,0.9993678331375122,0.99755859375,0.001809239387512207,0.0852554440498352,2.176757335662842,1,1
1056,33.792,33.824,0.9993220567703247,0.99755859375,0.001763463020324707,0.0847725197672844,2.175177812576294,1,1
1057,33.824,33.856,0.9993957281112671,0.99755859375,0.0018371343612670898,0.10700426995754242,2.222496509552002,1,1
1058,33.856,33.888,0.9994494915008545,0.99755859375,0.0018908977508544922,0.10082821547985077,2.241912841796875,1,1
1059,33.888,33.92,0.9994572401046753,0.99755859375,0.001898646354675293,0.10383417457342148,2.2524611949920654,1,1
1060,33.92,33.952,0.9991186857223511,0.99755859375,0.0015600919723510742,0.1204976737499237,2.276482343673706,1,1
1061,33.952,33.984,0.9964312314987183,0.9970703125,0.0006390810012817383,0.11905781179666519,2.2956809997558594,1,1
1062,33.984,34.016,0.9988690614700317,0.99755859375,0.0013104677200317383,0.13582010567188263,2.322749614715576,1,1
1063,34.016,34.048,0.9990619421005249,0.99755859375,0.0015033483505249023,0.11984837055206299,2.332852363586426,1,1
1064,34.048,34.08,0.9986841678619385,0.99755859375,0.0011255741119384766,0.12237899005413055,2.3459105491638184,1,1
1065,34.08,34.112,0.9983162879943848,0.9970703125,0.0012459754943847656,0.09731601178646088,2.319643497467041,1,1
1066,34.112,34.144,0.9903078079223633,0.9951171875,0.004809379577636719,0.12051046639680862,2.3429670333862305,1,1
1067,34.144,34.176,0.9717730283737183,0.99169921875,0.01992619037628174,0.15876147150993347,2.4031150341033936,1,1
1068,34.176,34.208,0.9964703321456909,0.9970703125,0.000599980354309082,0.14700287580490112,2.3840997219085693,1,1
1069,34.208,34.24,0.9980013370513916,0.99755859375,0.00044274330139160156,0.12876024842262268,2.384702205657959,1,1
1070,34.24,34.272,0.9977779388427734,0.99755859375,0.0002193450927734375,0.13924436271190643,2.408533811569214,1,1
1071,34.272,34.304,0.9982330799102783,0.99755859375,0.0006744861602783203,0.14460361003875732,2.437293767929077,1,1
1072,34.304,34.336,0.99824059009552,0.99755859375,0.0006819963455200195,0.125303715467453,2.424036979675293,1,1
1073,34.336,34.368,0.9980723857879639,0.99755859375,0.0005137920379638672,0.12150035798549652,2.4280333518981934,1,1
1074,34.368,34.4,0.9980969429016113,0.99755859375,0.0005383491516113281,0.16623809933662415,2.5136218070983887,1,1
1075,34.4,34.432,0.9985631704330444,0.99755859375,0.0010045766830444336,0.13393941521644592,2.4896113872528076,1,1
1076,34.432,34.464,0.9986147880554199,0.99755859375,0.0010561943054199219,0.12161710858345032,2.4529058933258057,1,1
1077,34.464,34.496,0.9968084096908569,0.99755859375,0.0007501840591430664,0.13625983893871307,2.4810688495635986,1,1
1078,34.496,34.528,0.9862313270568848,0.99560546875,0.009374141693115234,0.15069431066513062,2.49607515335083,1,1
1079,34.528,34.56,0.9772169589996338,0.9951171875,0.01790022850036621,0.1582849621772766,2.5151431560516357,1,1
1080,34.56,34.592,0.9754353761672974,0.994140625,0.018705248832702637,0.15651212632656097,2.5220835208892822,1,1
1081,34.592,34.624,0.9948900938034058,0.9921875,0.0027025938034057617,0.22628778219223022,2.584713935852051,1,1
1082,34.624,34.656,0.9976547956466675,0.9951171875,0.0025376081466674805,0.21985182166099548,2.6460089683532715,1,1
1083,34.656,34.688,0.9977505207061768,0.99560546875,0.002145051956176758,0.18758165836334229,2.6330175399780273,1,1
1084,34.688,34.72,0.9979055523872375,0.99609375,0.0018118023872375488,0.15841375291347504,2.5733346939086914,1,1
1085,34.72,34.752,0.9968719482421875,0.994140625,0.0027313232421875,0.15285654366016388,2.5975921154022217,1,1
1086,34.752,34.784,0.9935715198516846,0.98876953125,0.00480198860168457,0.14036254584789276,2.5767478942871094,1,1
1087,34.784,34.816,0.9970898032188416,0.98583984375,0.011249959468841553,0.23460590839385986,2.697519302368164,1,1
1088,34.816,34.848,0.9979870319366455,0.99072265625,0.007264375686645508,0.24840135872364044,2.7960143089294434,1,1
1089,34.848,34.88,0.9980514049530029,0.99365234375,0.00439906120300293,0.21712641417980194,2.82029390335083,1,1
1090,34.88,34.912,0.9984382390975952,0.9970703125,0.0013679265975952148,0.16723015904426575,2.7124698162078857,1,1
1091,34.912,34.944,0.9986118078231812,0.99755859375,0.0010532140731811523,0.1322433352470398,2.6285510063171387,1,1
1092,34.944,34.976,0.9988356232643127,0.99755859375,0.0012770295143127441,0.14847570657730103,2.606316089630127,1,1
1093,34.976,35.008,0.9989277124404907,0.99755859375,0.0013691186904907227,0.16838842630386353,2.6553869247436523,1,1
1094,35.008,35.04,0.9979660511016846,0.99755859375,0.0004074573516845703,0.1311151087284088,2.6179182529449463,1,1
1095,35.04,35.072,0.993254542350769,0.99560546875,0.002350926399230957,0.15332365036010742,2.631467342376709,1,1
1096,35.072,35.104,0.9981042146682739,0.99755859375,0.0005456209182739258,0.14123287796974182,2.6135239601135254,1,1
1097,35.104,35.136,0.998586118221283,0.99755859375,0.001027524471282959,0.11943542212247849,2.574416160583496,1,1
1098,35.136,35.168,0.9981518983840942,0.99755859375,0.0005933046340942383,0.1114654690027237,2.557680130004883,1,1
1099,35.168,35.2,0.9978193044662476,0.99755859375,0.0002607107162475586,0.11154191195964813,2.5476863384246826,1,1
1100,35.2,35.232,0.9974206686019897,0.99560546875,0.001815199851989746,0.12686079740524292,2.544048547744751,1,1
1101,35.232,35.264,0.9985703229904175,0.9970703125,0.0015000104904174805,0.11847952753305435,2.523991346359253,1,1
1102,35.264,35.296,0.9959893226623535,0.99560546875,0.0003838539123535156,0.12384477257728577,2.546652317047119,1,1
1103,35.296,35.328,0.9960925579071045,0.994140625,0.0019519329071044922,0.12338966131210327,2.5538201332092285,1,1
1104,35.328,35.36,0.9964826107025146,0.994140625,0.0023419857025146484,0.1491825133562088,2.59188175201416,1,1
1105,35.36,35.392,0.993254542350769,0.99267578125,0.000578761100769043,0.16928833723068237,2.62249755859375,1,1
1106,35.392,35.424,0.9942262768745422,0.990234375,0.003991901874542236,0.15153180062770844,2.611693859100342,1,1
1107,35.424,35.456,0.9955343008041382,0.9833984375,0.012135863304138184,0.168854221701622,2.640097141265869,1,1
1108,35.456,35.488,0.9938812255859375,0.98095703125,0.0129241943359375,0.16491155326366425,2.6580498218536377,1,1
1109,35.488,35.52,0.9955707788467407,0.98828125,0.007289528846740723,0.16243383288383484,2.6588687896728516,1,1
1110,35.52,35.552,0.9941307306289673,0.98388671875,0.010244011878967285,0.18071606755256653,2.687727451324463,1,1
1111,35.552,35.584,0.9832108020782471,0.97705078125,0.00616002082824707,0.19083648920059204,2.7176921367645264,1,1
1112,35.584,35.616,0.9433538913726807,0.9638671875,0.020513296127319336,0.21106447279453278,2.7417616844177246,1,1
1113,35.616,35.648,0.9554234743118286,0.9423828125,0.013040661811828613,0.2260015308856964,2.7639176845550537,1,1
1114,35.648,35.68,0.9919238090515137,0.94677734375,0.04514646530151367,0.28043466806411743,2.8525588512420654,1,1
1115,35.68,35.712,0.9958249926567078,0.97998046875,0.015844523906707764,0.22760015726089478,2.8666152954101562,1,1
1116,35.712,35.744,0.994020402431488,0.9755859375,0.018434464931488037,0.19965492188930511,2.866340160369873,1,1
1117,35.744,35.776,0.9768836498260498,0.97021484375,0.006668806076049805,0.183163121342659,2.816420793533325,1,1
1118,35.776,35.808,0.9442564249038696,0.95556640625,0.011309981346130371,0.17560206353664398,2.792008399963379,1,1
1119,35.808,35.84,0.995968222618103,0.99365234375,0.0023158788681030273,0.162898451089859,2.728804111480713,1,1
1120,35.84,35.872,0.9981156587600708,0.9970703125,0.0010453462600708008,0.16343022882938385,2.781189441680908,1,1
1121,35.872,35.904,0.9987174272537231,0.99755859375,0.0011588335037231445,0.16970717906951904,2.821091413497925,1,1
1122,35.904,35.936,0.9989053606987,0.99755859375,0.0013467669486999512,0.15947303175926208,2.832930088043213,1,1
1123,35.936,35.968,0.9988678097724915,0.99755859375,0.001309216022491455,0.1502939760684967,2.825277090072632,1,1
1124,35.968,36.0,0.998542308807373,0.99755859375,0.0009837150573730469,0.16097377240657806,2.8584041595458984,1,1
1125,36.0,36.032,0.9982494115829468,0.99755859375,0.0006908178329467773,0.14821761846542358,2.8583216667175293,1,1
1126,36.032,36.064,0.9982816576957703,0.9970703125,0.0012113451957702637,0.14501041173934937,2.8708410263061523,1,1
1127,36.064,36.096,0.9988725185394287,0.99755859375,0.001313924789428711,0.17709338665008545,2.90216326713562,1,1
1128,36.096,36.128,0.9991142749786377,0.99755859375,0.0015556812286376953,0.17849504947662354,2.917740821838379,1,1
1129,36.128,36.16,0.9991801381111145,0.99755859375,0.001621544361114502,0.19024144113063812,2.9606845378875732,1,1
1130,36.16,36.192,0.9991618394851685,0.99755859375,0.001603245735168457,0.19072790443897247,3.0011982917785645,1,1
1131,36.192,36.224,0.9987874031066895,0.9970703125,0.0017170906066894531,0.18635599315166473,3.0303564071655273,1,1
1132,36.224,36.256,0.9987869262695312,0.99755859375,0.00122833251953125,0.1787034273147583,2.997760772705078,1,1
1133,36.256,36.288,0.9988241195678711,0.99755859375,0.0012655258178710938,0.16445083916187286,2.9976603984832764,1,1
1134,36.288,36.32,0.9990322589874268,0.9970703125,0.001961946487426758,0.18923747539520264,3.045851230621338,1,1
1135,36.32,36.352,0.9991363286972046,0.9970703125,0.00206601619720459,0.18352514505386353,3.0867042541503906,1,1
1136,36.352,36.384,0.9991752505302429,0.99755859375,0.00161665678024292,0.19217847287654877,3.139357328414917,1,1
1137,36.384,36.416,0.9992029666900635,0.9970703125,0.0021326541900634766,0.200247123837471,3.1924924850463867,1,1
1138,36.416,36.448,0.9990755319595337,0.9970703125,0.0020052194595336914,0.20808060467243195,3.246500015258789,1,1
1139,36.448,36.48,0.9986283779144287,0.9921875,0.006440877914428711,0.205319344997406,3.276468515396118,1,1
1140,36.48,36.512,0.9957811832427979,0.98828125,0.0074999332427978516,0.21060453355312347,3.3295063972473145,1,1
1141,36.512,36.544,0.9874203205108643,0.98583984375,0.0015804767608642578,0.22414551675319672,3.3630385398864746,1,1
1142,36.544,36.576,0.9940671324729919,0.98388671875,0.010180413722991943,0.22519105672836304,3.3482656478881836,1,1
1143,36.576,36.608,0.9823203086853027,0.9755859375,0.006734371185302734,0.21050411462783813,3.3167052268981934,1,1
1144,36.608,36.64,0.9364086389541626,0.966796875,0.030388236045837402,0.18447339534759521,3.229233980178833,1,1
1145,36.64,36.672,0.9452081322669983,0.943359375,0.001848757266998291,0.1729796826839447,3.1598973274230957,1,1
1146,36.672,36.704,0.9510459899902344,0.916015625,0.035030364990234375,0.17240464687347412,3.102184772491455,1,1
1147,36.704,36.736,0.9320485591888428,0.90185546875,0.030193090438842773,0.16351768374443054,3.063014507293701,1,1
1148,36.736,36.768,0.9130302667617798,0.89404296875,0.018987298011779785,0.15686070919036865,3.0124380588531494,1,1
1149,36.768,36.8,0.8684844970703125,0.8857421875,0.0172576904296875,0.15068624913692474,2.9479072093963623,1,1
1150,36.8,36.832,0.782345175743103,0.8740234375,0.09167826175689697,0.19441227614879608,2.9376869201660156,1,1
1151,36.832,36.864,0.8358690738677979,0.85546875,0.01959967613220215,0.18575921654701233,2.9340412616729736,1,1
1152,36.864,36.896,0.8659764528274536,0.83154296875,0.03443348407745361,0.17670011520385742,2.9147684574127197,1,1
1153,36.896,36.928,0.9390193223953247,0.80224609375,0.1367732286453247,0.180365651845932,2.9293980598449707,1,1
1154,36.928,36.96,0.9669428467750549,0.84326171875,0.12368112802505493,0.19076022505760193,2.954519748687744,1,1
1155,36.96,36.992,0.9811669588088989,0.92578125,0.055385708808898926,0.1695333570241928,2.9429678916931152,1,1
1156,36.992,37.024,0.9922868013381958,0.94921875,0.0430680513381958,0.15039141476154327,2.9039742946624756,1,1
1157,37.024,37.056,0.9979566335678101,0.99560546875,0.0023511648178100586,0.11711542308330536,2.783271312713623,1,1
1158,37.056,37.088,0.998024582862854,0.99609375,0.001930832862854004,0.12280046194791794,2.748180389404297,1,1
1159,37.088,37.12,0.9954888820648193,0.9970703125,0.001581430435180664,0.13356782495975494,2.738938570022583,1,1
1160,37.12,37.152,0.9772346615791321,0.9951171875,0.01788252592086792,0.14719301462173462,2.7423760890960693,1,1
1161,37.152,37.184,0.9932387471199036,0.99169921875,0.0015395283699035645,0.1404794305562973,2.7181479930877686,1,1
1162,37.184,37.216,0.9976189136505127,0.9970703125,0.0005486011505126953,0.08765271306037903,2.642611026763916,1,1
1163,37.216,37.248,0.9981849193572998,0.99755859375,0.0006263256072998047,0.10976908355951309,2.631805896759033,1,1
1164,37.248,37.28,0.998123288154602,0.99755859375,0.0005646944046020508,0.10940073430538177,2.623978614807129,1,1
1165,37.28,37.312,0.9980688691139221,0.99755859375,0.0005102753639221191,0.11625968664884567,2.6263599395751953,1,1
1166,37.312,37.344,0.997633695602417,0.99755859375,7.510185241699219e-05,0.1422361433506012,2.6655497550964355,1,1
1167,37.344,37.376,0.9954156875610352,0.99755859375,0.0021429061889648438,0.15365952253341675,2.683915376663208,1,1
1168,37.376,37.408,0.9972230195999146,0.99755859375,0.0003355741500854492,0.13056203722953796,2.6945853233337402,1,1
1169,37.408,37.44,0.9948772192001343,0.9970703125,0.0021930932998657227,0.16771945357322693,2.736544609069824,1,1
1170,37.44,37.472,0.9719194173812866,0.994140625,0.02222120761871338,0.18164655566215515,2.7657175064086914,1,1
1171,37.472,37.504,0.9207624197006226,0.99072265625,0.06996023654937744,0.20336174964904785,2.773505926132202,1,1
1172,37.504,37.536,0.9251463413238525,0.9892578125,0.06411147117614746,0.2223539650440216,2.804147720336914,1,1
1173,37.536,37.568,0.9353130459785461,0.9853515625,0.05003851652145386,0.22239026427268982,2.8151707649230957,1,1
1174,37.568,37.6,0.9240479469299316,0.98046875,0.05642080307006836,0.23252850770950317,2.821341037750244,1,1
1175,37.6,37.632,0.988085150718689,0.982421875,0.005663275718688965,0.20073285698890686,2.7563741207122803,1,1
1176,37.632,37.664,0.9941400289535522,0.994140625,5.960464477539062e-07,0.15013016760349274,2.652006149291992,1,1
1177,37.664,37.696,0.9945730566978455,0.994140625,0.000432431697845459,0.1376039832830429,2.620748519897461,1,1
1178,37.696,37.728,0.9964063167572021,0.99560546875,0.0008008480072021484,0.14832298457622528,2.6182150840759277,1,1
1179,37.728,37.76,0.9964492321014404,0.99560546875,0.0008437633514404297,0.1318296492099762,2.6253700256347656,1,1
1180,37.76,37.792,0.9966570138931274,0.99560546875,0.0010515451431274414,0.12457282096147537,2.6149401664733887,1,1
1181,37.792,37.824,0.9971956014633179,0.99609375,0.001101851463317871,0.10716204345226288,2.5999395847320557,1,1
1182,37.824,37.856,0.9969111680984497,0.99609375,0.000817418098449707,0.0960683599114418,2.5855672359466553,1,1
1183,37.856,37.888,0.9977853298187256,0.9970703125,0.0007150173187255859,0.13575145602226257,2.653383255004883,1,1
1184,37.888,37.92,0.9931505918502808,0.99560546875,0.0024548768997192383,0.14727017283439636,2.679378032684326,1,1
1185,37.92,37.952,0.996641993522644,0.9951171875,0.001524806022644043,0.16813001036643982,2.746858596801758,1,1
1186,37.952,37.984,0.9985405206680298,0.99755859375,0.0009819269180297852,0.1876833289861679,2.7746033668518066,1,1
1187,37.984,38.016,0.9990198612213135,0.99755859375,0.0014612674713134766,0.20010580122470856,2.848572015762329,1,1
1188,38.016,38.048,0.9991540312767029,0.99755859375,0.0015954375267028809,0.2082584947347641,2.9096524715423584,1,1
1189,38.048,38.08,0.9991834163665771,0.99755859375,0.0016248226165771484,0.20273274183273315,2.9344000816345215,1,1
1190,38.08,38.112,0.9987255334854126,0.99755859375,0.0011669397354125977,0.16769930720329285,2.9092814922332764,1,1
1191,38.112,38.144,0.9947018623352051,0.99609375,0.0013918876647949219,0.13387486338615417,2.878927707672119,1,1
1192,38.144,38.176,0.9974727630615234,0.9970703125,0.0004024505615234375,0.13513681292533875,2.873080253601074,1,1
1193,38.176,38.208,0.9981257915496826,0.99755859375,0.0005671977996826172,0.13338692486286163,2.844707489013672,1,1
1194,38.208,38.24,0.9983476996421814,0.99755859375,0.0007891058921813965,0.13846665620803833,2.8504719734191895,1,1
1195,38.24,38.272,0.998245358467102,0.99755859375,0.0006867647171020508,0.13280516862869263,2.8609681129455566,1,1
1196,38.272,38.304,0.9976524114608765,0.99755859375,9.381771087646484e-05,0.1269935667514801,2.8769679069519043,1,1
1197,38.304,38.336,0.9949050545692444,0.9970703125,0.0021652579307556152,0.15597212314605713,2.92372465133667,1,1
1198,38.336,38.368,0.9800997972488403,0.99560546875,0.015505671501159668,0.16098898649215698,2.914266586303711,1,1
1199,38.368,38.4,0.9789271354675293,0.99365234375,0.014725208282470703,0.15750782191753387,2.898721218109131,1,1
1200,38.4,38.432,0.9842352271080017,0.9892578125,0.005022585391998291,0.1490761935710907,2.893202781677246,1,1
1201,38.432,38.464,0.9837037324905396,0.9853515625,0.0016478300094604492,0.11395834386348724,2.820587635040283,1,1
1202,38.464,38.496,0.9780471324920654,0.98193359375,0.0038864612579345703,0.09667682647705078,2.7549757957458496,1,1
1203,38.496,38.528,0.9668937921524048,0.97900390625,0.012110114097595215,0.10525064170360565,2.7169461250305176,1,1
1204,38.528,38.56,0.9409222602844238,0.97705078125,0.03612852096557617,0.13076305389404297,2.6934592723846436,1,1
1205,38.56,38.592,0.8886750936508179,0.97412109375,0.08544600009918213,0.17503906786441803,2.697403907775879,1,1
1206,38.592,38.624,0.8638514876365662,0.966796875,0.10294538736343384,0.18231773376464844,2.706422805786133,1,1
1207,38.624,38.656,0.8850005865097046,0.95556640625,0.07056581974029541,0.20127955079078674,2.7566475868225098,1,1
1208,38.656,38.688,0.8582589626312256,0.93896484375,0.08070588111877441,0.18337708711624146,2.7252514362335205,1,1
1209,38.688,38.72,0.9723827242851257,0.9287109375,0.04367178678512573,0.2152870148420334,2.731233596801758,1,1
1210,38.72,38.752,0.9841008186340332,0.982421875,0.0016789436340332031,0.17121565341949463,2.643073081970215,1,1
1211,38.752,38.784,0.9795989990234375,0.99072265625,0.0111236572265625,0.16795265674591064,2.6110727787017822,1,1
1212,38.784,38.816,0.9770221710205078,0.994140625,0.017118453979492188,0.18627861142158508,2.6260900497436523,1,1
1213,38.816,38.848,0.989327073097229,0.99609375,0.006766676902770996,0.14991630613803864,2.590193748474121,1,1
1214,38.848,38.88,0.9945138692855835,0.99755859375,0.003044724464416504,0.13209693133831024,2.5639865398406982,1,1
1215,38.88,38.912,0.9965444803237915,0.99755859375,0.001014113426208496,0.14198727905750275,2.591330051422119,1,1
1216,38.912,38.944,0.9984092712402344,0.99755859375,0.000850677490234375,0.12627054750919342,2.5836949348449707,1,1
1217,38.944,38.976,0.9989079236984253,0.99755859375,0.001349329948425293,0.11149634420871735,2.563924789428711,1,1
